Sample	Gene	above20X
162256	NMT2	68.80
162256	JHDM1D-AS1	0.00
162256	SLC18A2	73.39
162256	VPS13B	31.95
162256	ARSH	63.85
162256	PLAC4	17.49
162256	POTEE	43.90
162256	POPDC3	44.81
162256	IRF2BPL	99.91
162256	CABP2	100.00
162256	SCARNA3	0.00
162256	CD8B	68.77
162256	CD8A	100.00
162256	CD7	100.00
162256	CD6	92.93
162256	CD5L	93.92
162256	CD5	100.00
162256	CD4	98.04
162256	SPAG6	20.59
162256	BRE	29.42
162256	GOSR2	96.01
162256	CD14	100.00
162256	CD9	97.39
162256	COX19	59.73
162256	AMBP	78.60
162256	LINC00473	21.17
162256	N4BP2L1	59.48
162256	ZFAND2A	76.98
162256	CYYR1	77.76
162256	SYTL3	83.10
162256	SYTL4	36.90
162256	FAM210B	66.00
162256	NUS1	16.95
162256	PHACTR3	76.51
162256	AMBN	60.31
162256	ZNF48	97.28
162256	SMAGP	13.58
162256	LYRM2	48.14
162256	NHSL1	95.95
162256	ERGIC1	100.00
162256	PPP4R3B	9.77
162256	ARFGEF3	87.78
162256	FUT6	100.00
162256	FUT7	100.00
162256	FUT1	100.00
162256	GAST	100.00
162256	FUS	91.21
162256	FUT4	94.01
162256	FUT5	100.00
162256	FUT2	100.00
162256	FUT3	100.00
162256	RPS10P7	0.00
162256	ACTA2-AS1	44.76
162256	CFHR5	0.00
162256	RSPH6A	100.00
162256	SYNC	79.18
162256	GPR63	85.66
162256	OR4B1	93.61
162256	OR4X2	89.69
162256	TAGAP	68.22
162256	ST3GAL5-AS1	0.00
162256	CECR1	88.95
162256	MIR7156	0.00
162256	IP6K3	94.85
162256	DEFB118	66.58
162256	CIB3	100.00
162256	MIR519A2	100.00
162256	MIR499A	100.00
162256	MIR500A	0.00
162256	MIR501	0.00
162256	MIR502	0.00
162256	MIR450A2	0.00
162256	MIR6717	100.00
162256	MIR504	0.00
162256	MIR505	0.00
162256	MIR513A1	100.00
162256	ZBTB47	100.00
162256	IYD	66.54
162256	SAMD5	86.53
162256	ZNF226	30.09
162256	ZNF225	30.35
162256	TCEB3B	84.41
162256	BOK-AS1	0.00
162256	ZFAND5	0.00
162256	ZNF215	13.90
162256	ZNF214	0.00
162256	ZNF213	100.00
162256	ZNF224	57.76
162256	ZNF223	38.28
162256	ZNF217	93.63
162256	ZNF239	43.29
162256	OLFML1	63.43
162256	OR10A4	95.61
162256	SYMPK	100.00
162256	WDR63	20.20
162256	KLHDC9	100.00
162256	LINC00887	0.00
162256	C6orf48	0.00
162256	PARD6A	100.00
162256	CLEC4A	16.53
162256	GPR75-ASB3	20.26
162256	TRAT1	14.33
162256	VILL	100.00
162256	TTTY1	0.00
162256	SPOCK3	13.38
162256	EED	8.09
162256	LINC00485	0.00
162256	GAS2L3	58.56
162256	SMIM24	73.67
162256	CTSF	84.85
162256	MIR7-3HG	87.09
162256	SLC25A41	99.49
162256	EDF1	100.00
162256	MBD3L5	0.00
162256	ADAM19	97.02
162256	GBF1	83.62
162256	POLN	46.85
162256	CDC42BPB	90.77
162256	ARL10	100.00
162256	CLASRP	97.25
162256	POLR3A	87.44
162256	KIF3A	3.92
162256	SH3PXD2B	100.00
162256	FAF1	18.05
162256	FAM153A	26.89
162256	PTPRT	95.91
162256	BTN2A1	80.50
162256	ZNF497	100.00
162256	ZNF320	0.00
162256	ZNF600	18.82
162256	ZNF610	23.02
162256	ZNF836	0.24
162256	WFDC13	43.91
162256	LCE2D	100.00
162256	LCE2C	100.00
162256	LCE3B	0.00
162256	LCE3A	100.00
162256	LCE3E	100.00
162256	DHFR	20.19
162256	TBC1D26	88.01
162256	DGUOK	97.78
162256	PHKA2	68.25
162256	PHEX	21.70
162256	SLC25A3	39.58
162256	PHF2	99.57
162256	PHF1	100.00
162256	CAPG	100.00
162256	CAPN1	100.00
162256	CAMP	100.00
162256	CANX	25.01
162256	CAPNS1	75.85
162256	CAPN6	23.46
162256	KIAA0895L	99.59
162256	CAPN3	97.30
162256	FAM153C	14.70
162256	CAPS	100.00
162256	CAPZA1	20.81
162256	LINC00620	0.00
162256	OR52B2	93.48
162256	LINC00606	0.00
162256	RS1	86.66
162256	RTKN	100.00
162256	RRM2	60.20
162256	RRM1	15.57
162256	CLIP1	69.80
162256	RSC1A1	34.44
162256	LINC01451	0.00
162256	C9orf139	100.00
162256	LCNL1	100.00
162256	FAM166A	100.00
162256	SLITRK4	46.07
162256	SPANXN3	19.73
162256	CCL26	100.00
162256	TRDN	17.01
162256	TRIM22	61.90
162256	ABCA7	99.91
162256	TFG	50.35
162256	PKDREJ	68.11
162256	TRPM2	100.00
162256	TRPS1	89.05
162256	TRPC5	47.98
162256	TRPC6	64.42
162256	TRPC3	55.71
162256	ABCA10	10.05
162256	TRPC1	7.24
162256	TRPC2	0.00
162256	SYTL5	25.07
162256	SLX1B	9.62
162256	ASRGL1	96.25
162256	CENPT	100.00
162256	EDC3	89.03
162256	GOLGA2P10	0.00
162256	NAA15	4.31
162256	CWH43	33.05
162256	C16orf95	100.00
162256	ILDR1	96.97
162256	SPATA13-AS1	0.00
162256	MIR563	0.00
162256	MIR564	100.00
162256	MIR557	100.00
162256	MIR558	0.00
162256	MIR555	0.00
162256	MIR556	0.00
162256	MIR561	0.00
162256	TSC22D1-AS1	10.65
162256	ARHGEF7-AS2	11.27
162256	MDH1B	32.14
162256	LINC00939	0.00
162256	CLEC4C	30.76
162256	ACTL10	100.00
162256	ZNF486	2.79
162256	FLCN	100.00
162256	CENPV	93.55
162256	PLD6	100.00
162256	NFE2L1	100.00
162256	NFE2	100.00
162256	NF2	93.68
162256	NFATC2	97.14
162256	NFATC1	100.00
162256	NFATC3	50.02
162256	NFIA	89.22
162256	NFATC4	100.00
162256	LINC01495	0.00
162256	BMS1P21	26.89
162256	TRIM71	100.00
162256	LINC00643	0.00
162256	FAM131A	100.00
162256	SYT2	100.00
162256	ZNF28	2.01
162256	HEIH	0.00
162256	SLC44A5	16.62
162256	GPR148	100.00
162256	FSIP2	1.97
162256	C2orf66	26.20
162256	HAGLR	3.27
162256	MIR5787	0.00
162256	PDIA3P1	35.65
162256	NSUN7	41.94
162256	CLYBL	39.16
162256	NAPA-AS1	25.43
162256	SNORD115-12	100.00
162256	SNORD115-11	100.00
162256	OR5K3	0.00
162256	SNORD115-4	100.00
162256	SNORD115-3	100.00
162256	SNORD115-6	100.00
162256	SNORD115-5	100.00
162256	SNORD115-8	100.00
162256	SNORD115-7	100.00
162256	SNORD115-10	100.00
162256	SNORD115-9	100.00
162256	OR5H15	0.00
162256	RD3	100.00
162256	OR5H14	0.00
162256	RGS8	81.38
162256	CELA1	96.73
162256	WFDC1	80.22
162256	MKX-AS1	0.00
162256	PMFBP1	73.78
162256	PUS7L	9.51
162256	SF3B5	100.00
162256	SH3BGRL3	100.00
162256	ADPGK	85.13
162256	SLC25A31	22.61
162256	CCDC70	100.00
162256	GSG1	92.24
162256	INO80B	73.05
162256	SLC22A20	100.00
162256	SPDYE8P	0.00
162256	TRIM51HP	0.00
162256	PCAT19	0.00
162256	OR2W5	86.53
162256	OR13G1	58.03
162256	IFITM5	100.00
162256	F11	69.12
162256	LIX1	65.12
162256	USP17L2	20.33
162256	PTDSS2	91.48
162256	BPIFA4P	0.00
162256	KLHL10	77.14
162256	SENP6	1.73
162256	ANKRD17	38.32
162256	RAB11FIP5	100.00
162256	PPP1R16B	95.23
162256	RTP2	100.00
162256	AUTS2	92.38
162256	MRPS24	100.00
162256	UPK1A-AS1	76.80
162256	ERC2	63.32
162256	GIGYF2	57.20
162256	RUSC2	100.00
162256	CFL1P1	9.86
162256	LIPJ	0.00
162256	SLC22A11	99.88
162256	ECHDC1	8.73
162256	TMEM126B	11.75
162256	ACTR10	6.28
162256	DBNDD2	100.00
162256	MND1	10.02
162256	HDAC8	18.40
162256	SUGP1	96.72
162256	BRINP2	95.21
162256	GATAD1	62.90
162256	RAB40C	100.00
162256	RBX1	48.80
162256	NR1I3	100.00
162256	NR1H4	57.50
162256	NUP153	40.37
162256	CCS	100.00
162256	NR1D2	24.83
162256	CLEC2B	0.00
162256	METTL2B	51.18
162256	CACNA2D3	84.02
162256	DDX28	100.00
162256	PCID2	69.26
162256	MBNL3	49.87
162256	CSGALNACT1	95.80
162256	LRIF1	14.59
162256	FAM63A	95.04
162256	KCNV1	86.69
162256	PRR14L	61.09
162256	TPK1	47.04
162256	BEX3	36.57
162256	DNAI1	84.86
162256	PLIN4	98.93
162256	TBC1D31	7.62
162256	KCNE4	100.00
162256	CADM1	74.28
162256	GSPT2	73.11
162256	TP53TG3B	0.00
162256	ARL6IP6	56.86
162256	TOP3B	89.63
162256	CDK5R2	100.00
162256	ARMC4	45.61
162256	RBM28	70.16
162256	LARP1B	0.00
162256	SRBD1	19.60
162256	WRAP53	98.45
162256	FIGN	97.86
162256	FAM90A1	3.76
162256	ANKZF1	84.81
162256	SGMS1-AS1	35.12
162256	LINC01386	0.00
162256	ABCA9-AS1	0.00
162256	SCEL-AS1	0.00
162256	LINC01392	0.00
162256	MIR217HG	0.00
162256	LINC00376	0.00
162256	LINC01525	0.00
162256	C2orf57	100.00
162256	MIR1203	100.00
162256	LRFN5	60.09
162256	KCTD17	100.00
162256	TBC1D17	100.00
162256	TEFM	22.97
162256	E2F8	75.00
162256	LINC01282	0.00
162256	MB21D1	52.68
162256	TTLL7	0.00
162256	CYP2C8	32.22
162256	CYP2C9	61.22
162256	CYP2B7P	54.36
162256	CYP2C19	52.65
162256	CYP2B6	100.00
162256	CYP2A13	100.00
162256	CYP3A7	29.10
162256	GIMAP7	67.46
162256	MIR503	100.00
162256	YTHDC1	14.80
162256	MIR6511B1	100.00
162256	MIR6715B	100.00
162256	MIDN	99.32
162256	SLC7A13	33.24
162256	SLC39A12-AS1	0.00
162256	BTBD19	100.00
162256	CCDC24	100.00
162256	RNU11	0.00
162256	SNORD24	100.00
162256	SNORA74A	0.00
162256	RNU5F-1	0.00
162256	RNU5E-1	0.00
162256	ALDH1A2	63.39
162256	NR1I2	100.00
162256	FCGBP	65.85
162256	KAT2B	40.46
162256	CDK5R1	100.00
162256	AKAP4	58.28
162256	ASAP2	87.27
162256	PROZ	90.58
162256	STK19	87.86
162256	SMCR2	0.00
162256	SEMA4D	97.08
162256	SEMA4F	94.33
162256	SEMA6C	98.66
162256	SEMA6B	84.11
162256	SEMA4B	97.07
162256	VWA5B2	97.52
162256	ZBED1	50.00
162256	GATS	70.67
162256	ARHGEF2	92.10
162256	OSMR	43.67
162256	ZW10	17.19
162256	RASSF9	34.71
162256	REPS2	47.24
162256	BUB3	51.25
162256	SLC24A1	91.02
162256	LINC01399	22.17
162256	LINC01331	0.00
162256	LINC01327	0.00
162256	SEMA3F-AS1	16.95
162256	RASSF6	5.64
162256	PMS2P9	7.47
162256	GALNT11	91.49
162256	ELMO2	90.81
162256	BLOC1S5	40.86
162256	LINC01590	27.18
162256	SLC17A9	95.37
162256	FTCDNL1	14.41
162256	KRT16P3	59.35
162256	MIR624	0.00
162256	FOXD3-AS1	22.54
162256	TBC1D3B	0.00
162256	ANGEL2	21.18
162256	C8orf34	22.94
162256	FSIP1	1.72
162256	MIR620	0.00
162256	MIR619	100.00
162256	RAD18	7.72
162256	CELF4	100.00
162256	GRIPAP1	87.15
162256	EMC7	54.30
162256	RAC1	58.35
162256	RAB5C	100.00
162256	RABGGTA	100.00
162256	RAB27B	16.12
162256	RABIF	100.00
162256	RABGGTB	1.19
162256	MAP4K2	100.00
162256	RAB6A	33.90
162256	RAB27A	41.62
162256	RAB13	80.49
162256	SLX1B-SULT1A4	5.45
162256	SLX1A-SULT1A3	5.45
162256	FPGT-TNNI3K	31.20
162256	EEF1E1-BLOC1S5	13.85
162256	BLOC1S5-TXNDC5	47.72
162256	OR4N3P	79.34
162256	TADA2A	31.57
162256	C7orf77	37.69
162256	MIR519A1	100.00
162256	TAF4B	34.93
162256	TAGLN	100.00
162256	TAF5	33.86
162256	MDS2	74.93
162256	BOD1L1	44.95
162256	NFAM1	91.98
162256	TAS2R41	92.93
162256	TAS2R40	72.30
162256	TAS2R39	61.24
162256	PNPLA5	100.00
162256	TAS2R43	11.38
162256	SNORA70C	100.00
162256	SLC24A4	92.20
162256	VTN	100.00
162256	VSNL1	37.29
162256	VRK2	8.46
162256	TRPV1	100.00
162256	VRK1	3.73
162256	VPREB1	100.00
162256	OTOGL	13.94
162256	CD163L1	81.38
162256	C1RL-AS1	8.60
162256	LHX3	100.00
162256	FKBP9P1	35.03
162256	CUBN	52.07
162256	MLLT10	27.12
162256	ASB10	100.00
162256	DBIL5P	0.82
162256	APCDD1L	100.00
162256	ZBED5-AS1	0.00
162256	CCM2	94.21
162256	TMEM47	54.86
162256	AMMECR1L	78.34
162256	GUCD1	100.00
162256	REPIN1	100.00
162256	VPREB3	100.00
162256	ZDHHC8	94.97
162256	ZDHHC1	94.44
162256	C18orf21	16.83
162256	PSMA3-AS1	0.00
162256	LGALS12	100.00
162256	OR8B3	30.56
162256	OR8A1	100.00
162256	RSPRY1	45.91
162256	SSX9	32.53
162256	WFDC10B	81.29
162256	DPH6	7.33
162256	LINC00967	23.15
162256	LINC01567	12.35
162256	SCARNA9	11.57
162256	CAGE1	9.48
162256	C1orf74	66.46
162256	LY86-AS1	0.00
162256	PDILT	92.86
162256	OACYLP	58.65
162256	OR2Y1	98.41
162256	OR10K1	67.75
162256	OR10K2	54.16
162256	VHLL	100.00
162256	NADK2	20.32
162256	UGT3A1	64.79
162256	GOLGA7B	100.00
162256	USP12	0.00
162256	TTC21B-AS1	0.00
162256	BTBD11	94.10
162256	MIR670HG	0.00
162256	ATP6V1H	31.47
162256	LINC01187	0.00
162256	STX18-AS1	0.00
162256	PIGT	100.00
162256	SNORA70F	100.00
162256	UBE2Q1	87.99
162256	METTL13	99.40
162256	MIOX	100.00
162256	DBET	6.81
162256	STK3	12.48
162256	STK4	42.18
162256	GET4	100.00
162256	NEK4	34.81
162256	ELOVL4	17.01
162256	HSPA13	34.65
162256	SULT1E1	0.00
162256	STAU1	72.89
162256	STC1	100.00
162256	CTSL3P	32.67
162256	NUTM2B-AS1	2.21
162256	PIGU	51.33
162256	CHMP4B	92.96
162256	C20orf144	100.00
162256	BPIFA3	88.62
162256	CCT6P1	9.49
162256	LINC01032	0.00
162256	C1orf61	48.96
162256	NUP160	18.97
162256	FAM208A	19.30
162256	TSPYL4	100.00
162256	LRGUK	32.41
162256	KLHL18	100.00
162256	CLUH	99.73
162256	CLEC16A	85.33
162256	POFUT2	100.00
162256	LYSMD4	76.39
162256	NLRP10	82.59
162256	NLRP14	35.17
162256	C2CD4A	88.12
162256	S100A7A	98.46
162256	TMEM240	100.00
162256	KLHL17	97.80
162256	SYT9	73.54
162256	TMEM52	95.58
162256	CHEK2P2	63.74
162256	THUMPD3-AS1	0.00
162256	CTNNAL1	6.23
162256	SNX3	50.47
162256	URI1	19.21
162256	TVP23C-CDRT4	4.02
162256	SLFN14	69.55
162256	SNX4	10.11
162256	LINC00705	0.00
162256	MBTPS1	80.52
162256	USP46-AS1	0.00
162256	CCDC144NL	50.14
162256	FANCD2OS	100.00
162256	LINC01470	0.00
162256	HIST1H2AD	100.00
162256	EDNRB-AS1	0.00
162256	ABCC6P2	44.62
162256	TP53TG3	0.00
162256	PHACTR2	57.53
162256	SLK	6.13
162256	ARHGAP32	52.63
162256	IFT140	99.97
162256	LAPTM4A	15.67
162256	PIK3IP1	100.00
162256	TCAF1	29.85
162256	CLSTN3	97.83
162256	ZNF536	99.54
162256	ACAP1	100.00
162256	STRN	19.38
162256	STX1A	95.86
162256	STX3	63.42
162256	SOGA3	87.19
162256	CENPW	50.87
162256	CD160	84.47
162256	MYBPHL	95.98
162256	RCAN3	49.21
162256	SCAMP4	100.00
162256	ADAT3	100.00
162256	SAAL1	21.81
162256	LRRC37A2	9.09
162256	SHROOM3	96.50
162256	FAM234B	92.29
162256	ISLR2	100.00
162256	RANBP10	97.46
162256	VPS18	100.00
162256	TSHZ3	100.00
162256	ZNF492	0.00
162256	KIAA1468	19.30
162256	MIR7856	0.00
162256	KCNMA1	80.10
162256	KCNMB1	100.00
162256	ARPIN	86.05
162256	KCNK1	95.77
162256	KCNK2	47.51
162256	KCNK3	100.00
162256	KCNJ14	100.00
162256	KCNJ15	100.00
162256	KCNJ16	85.89
162256	DOK3	99.89
162256	TNIP3	11.86
162256	APOL5	95.15
162256	C1orf216	100.00
162256	OSCP1	63.96
162256	KLHDC7A	100.00
162256	SRPK3	97.78
162256	PCOLCE2	50.22
162256	AATF	56.40
162256	RGS17	26.00
162256	OSTF1	5.90
162256	MYEOV	100.00
162256	METTL15	14.23
162256	NCOR1P1	0.00
162256	OTUB1	100.00
162256	VPS50	1.32
162256	MTMR8	16.36
162256	FERMT1	64.35
162256	PRR5	100.00
162256	KIF16B	60.28
162256	TASP1	36.03
162256	ASAP3	98.35
162256	DOCK10	30.79
162256	DHCR24	100.00
162256	MIR103B2	100.00
162256	MIR1227	100.00
162256	MIR1237	100.00
162256	MIR1208	100.00
162256	MIR1267	0.00
162256	MIR548H3	0.00
162256	MIR1303	87.50
162256	MIR1244-1	0.00
162256	ARNTL2	21.99
162256	AAMDC	34.85
162256	MIR1251	100.00
162256	SPCS1	71.09
162256	PHKA1	14.57
162256	ATP6AP1L	86.01
162256	PHKB	33.10
162256	PRPF18	25.24
162256	CDK10	100.00
162256	IL17B	100.00
162256	ACAD9	92.32
162256	LINC00926	0.90
162256	TCAP	100.00
162256	CDC14A	42.49
162256	INE2	0.00
162256	MAPKAPK5	60.88
162256	OXGR1	86.03
162256	HCAR1	100.00
162256	OR5D18	92.33
162256	MIR656	100.00
162256	PRR20E	0.00
162256	KRT16P1	71.14
162256	C1orf146	0.00
162256	BGLT3	0.00
162256	GBP7	39.51
162256	PKN2-AS1	0.00
162256	SLC16A8	100.00
162256	OR52A1	73.12
162256	CKS1B	25.55
162256	TNPO3	21.89
162256	ERCC8	6.30
162256	CKMT2	79.55
162256	MMD	43.07
162256	NNT	56.49
162256	PIK3R5	100.00
162256	PRAME	88.08
162256	YPEL1	76.50
162256	C2orf27A	0.00
162256	POM121L8P	2.22
162256	UQCR10	100.00
162256	MIR1295A	0.00
162256	MIR1270	0.00
162256	ERICH2	22.91
162256	MIR1321	0.00
162256	MIR1258	100.00
162256	MIR1307	100.00
162256	MIR1207	100.00
162256	MIR1269A	0.00
162256	MEG8	0.00
162256	RNF26	100.00
162256	TAF1D	0.00
162256	LINC00626	0.00
162256	MAPKAP1	46.44
162256	GRSF1	52.38
162256	GRPR	81.85
162256	GRP	84.27
162256	PDIA3	30.82
162256	CXCL2	100.00
162256	CXCL3	92.85
162256	GSC2	83.02
162256	FAM47A	85.91
162256	RPL13AP20	61.04
162256	REP15	31.76
162256	LINC00649	0.00
162256	C6orf118	69.06
162256	PSMD6-AS2	0.00
162256	CLIP1-AS1	0.00
162256	TEX26-AS1	1.30
162256	ZNF445	82.92
162256	DBIL5P2	0.00
162256	BCORL1	99.96
162256	CELA2A	96.85
162256	YME1L1	16.49
162256	PLK4	8.49
162256	TCFL5	75.72
162256	STAG2	0.00
162256	STAG3	75.14
162256	RFPL3S	57.73
162256	SIX2	100.00
162256	RFPL2	96.74
162256	RFPL3	100.00
162256	CYTH2	100.00
162256	CYTH1	77.09
162256	PDLIM7	92.07
162256	MAPKAPK2	92.39
162256	STK17B	0.00
162256	STK17A	16.42
162256	AMH	100.00
162256	AMHR2	100.00
162256	AMELX	64.30
162256	C9orf47	100.00
162256	AMFR	64.32
162256	AMD1	18.26
162256	SLFN5	87.55
162256	RAB44	85.73
162256	LINC00336	51.81
162256	SAPCD1	100.00
162256	MCCD1	100.00
162256	ZNF714	10.44
162256	ZNF738	1.99
162256	HAVCR1	62.19
162256	FAT3	69.11
162256	NAA35	7.79
162256	SH3RF2	94.86
162256	PRELID2	13.28
162256	SUN3	20.43
162256	KRT6C	76.02
162256	STT3B	18.06
162256	ARX	90.22
162256	CKMT2-AS1	0.00
162256	ZNF649-AS1	0.00
162256	RAP2C-AS1	0.00
162256	SNX19	80.99
162256	ST3GAL4-AS1	0.00
162256	LINC00940	26.47
162256	C7orf62	0.00
162256	TMEM204	100.00
162256	USB1	95.78
162256	LSM10	100.00
162256	KRTAP16-1	100.00
162256	PRMT5-AS1	22.78
162256	LRRC70	0.00
162256	ZNF99	0.94
162256	LZTR1	100.00
162256	KRT8P41	43.79
162256	DGCR6	100.00
162256	CSNK2A3	76.47
162256	SBF2-AS1	4.01
162256	TMEM145	97.85
162256	PRR19	100.00
162256	CLTCL1	96.54
162256	CRIPAK	94.59
162256	CTBP1-AS	17.89
162256	ZNF728	6.44
162256	RPSAP58	12.75
162256	VSX2	100.00
162256	EFCAB7	0.00
162256	PHYHIPL	35.84
162256	L3MBTL3	21.54
162256	ZNF512	31.56
162256	LCOR	79.47
162256	OR2A9P	0.00
162256	CTAGE15	0.00
162256	PGA4	0.00
162256	NEURL1-AS1	9.68
162256	PRR20A	0.00
162256	SLC22A16	74.09
162256	MIEF2	100.00
162256	ZIC5	95.02
162256	CCNB3	21.12
162256	SLC45A3	100.00
162256	RHPN2	92.44
162256	TLE1	77.03
162256	RBFADN	0.00
162256	DCANP1	100.00
162256	TRPC4	45.49
162256	ISPD	18.20
162256	ADH5	35.30
162256	ADH4	28.14
162256	ADH1C	55.00
162256	ADH1B	68.39
162256	ADH1A	57.14
162256	PLIN2	64.52
162256	ADD3	8.40
162256	PDE4A	99.74
162256	PDE3B	28.63
162256	PDE4C	100.00
162256	PDE4B	50.97
162256	PDE6A	73.34
162256	PDE4D	58.54
162256	PDE6D	59.24
162256	PDE6C	41.93
162256	PDE6H	81.91
162256	PDE6G	100.00
162256	OR51M1	93.44
162256	SPATA25	100.00
162256	C5orf49	82.91
162256	HNRNPM	66.00
162256	NAIP	12.82
162256	NAP1L1	0.00
162256	NAP1L2	23.83
162256	NAP1L3	26.71
162256	NAP1L4	24.29
162256	NARS	36.82
162256	NASP	24.35
162256	THAP8	100.00
162256	ARID3C	100.00
162256	RPP25L	100.00
162256	GKN2	6.01
162256	SCGB1D4	81.91
162256	C16orf74	100.00
162256	SNORD111B	0.00
162256	LIN28B-AS1	32.39
162256	LINC00583	0.00
162256	TMEM170B	24.94
162256	MIR3651	87.00
162256	MIR548Y	90.00
162256	MIR3180-5	0.00
162256	MIR3680-1	0.00
162256	MIR3610	100.00
162256	MIR3915	0.00
162256	MIR3674	44.87
162256	MIR3714	100.00
162256	MIR3670-1	0.00
162256	MIR3944	100.00
162256	CYHR1	89.64
162256	CUZD1	25.61
162256	GEMIN4	100.00
162256	CTBP1-AS2	28.67
162256	SNAPC4	100.00
162256	SNCB	100.00
162256	SNCG	100.00
162256	SNCA	53.69
162256	SNRNP70	100.00
162256	FSCN1	100.00
162256	SNRPA1	21.91
162256	SNRPA	100.00
162256	SNRPB2	0.00
162256	SOHLH1	100.00
162256	EML2-AS1	85.27
162256	WASH1	0.00
162256	STON1-GTF2A1L	26.96
162256	PI4K2A	74.70
162256	HEMGN	10.10
162256	TMEM63B	100.00
162256	USP17L11	0.00
162256	IMPACT	4.28
162256	PIDD1	100.00
162256	LGR4	50.79
162256	DNM1P35	18.99
162256	SPACA5B	0.00
162256	CPSF3	15.86
162256	PGAM4	57.93
162256	VPS39	74.80
162256	JADE2	100.00
162256	SYNM	98.98
162256	WDR7	33.01
162256	SZT2	99.15
162256	DPY19L1	3.95
162256	CLASP1	52.64
162256	TTC28	88.78
162256	PRKD2	98.82
162256	ABHD14A	100.00
162256	WHRN	100.00
162256	USP49	90.71
162256	PLBD2	100.00
162256	ERC1	41.12
162256	TRIM35	100.00
162256	EXPH5	36.07
162256	KDM4C	27.41
162256	AVL9	27.38
162256	PPRC1	99.96
162256	PEG10	100.00
162256	ZNF578	5.21
162256	ERVV-1	46.05
162256	DPP9	100.00
162256	HMGCS2	100.00
162256	HMGA1	90.10
162256	HMGCR	26.63
162256	HMGCS1	24.62
162256	HMGN2	31.53
162256	GRM7-AS3	0.00
162256	PPM1E	69.28
162256	GAGE12G	0.00
162256	RAB11FIP2	23.62
162256	VASH1	100.00
162256	ZNF507	69.02
162256	FRMPD1	85.22
162256	DOLK	96.74
162256	AAK1	63.53
162256	CPEB3	70.91
162256	FAM126A	17.10
162256	ANGPTL1	28.69
162256	CLDN12	91.67
162256	SYT7	91.12
162256	MAP3K6	98.84
162256	PIAS2	33.02
162256	PAPSS2	61.05
162256	PAPSS1	56.99
162256	FAM71F2	91.93
162256	CHST5	100.00
162256	GTPBP4	58.79
162256	LPAR3	95.84
162256	FOXK1	91.49
162256	SDK1	95.56
162256	MMD2	95.52
162256	GDF1	79.71
162256	GCNT1	86.35
162256	GCNT2	87.81
162256	OPN1MW	21.64
162256	GCSH	12.23
162256	GDF2	100.00
162256	ARL2BP	45.47
162256	GRAMD2	95.78
162256	CT62	33.64
162256	RAB6B	100.00
162256	LINC00659	0.00
162256	HIST1H2APS1	61.73
162256	LINC01311	0.00
162256	RAET1E-AS1	69.42
162256	VN1R10P	0.00
162256	ZDHHC21	16.47
162256	ACER2	72.29
162256	METAP1D	40.25
162256	MARVELD2	79.33
162256	MIR559	0.00
162256	SMIM10L2B	3.26
162256	PPIAL4G	97.62
162256	LINC01020	0.00
162256	PHYHIP	100.00
162256	MIR1260A	100.00
162256	TATDN2	90.23
162256	UPK3BL	10.21
162256	SAMD15	33.81
162256	BMS1	42.68
162256	MIR664A	0.00
162256	ZC3H12D	90.82
162256	PTDSS1	53.47
162256	MYLK4	61.08
162256	SERTAD2	97.80
162256	PHGR1	100.00
162256	MIR6125	100.00
162256	MIR6126	100.00
162256	MIR6128	0.00
162256	MIR378J	0.00
162256	MIR6129	0.00
162256	MIR6131	0.00
162256	MIR6133	0.00
162256	LINC01526	0.00
162256	LINC01449	0.00
162256	LINC01258	0.00
162256	GOLGA2P6	34.12
162256	ANKRD39	98.81
162256	DRICH1	38.39
162256	CRIM1	74.48
162256	VRK3	83.32
162256	PHF20	56.90
162256	MZB1	100.00
162256	HGH1	4.42
162256	EMC4	79.87
162256	DNAH7	12.92
162256	ANKH	91.68
162256	UBE2Q2	23.71
162256	PRICKLE2-AS2	0.00
162256	PRICKLE2-AS3	10.95
162256	STARD13-AS	0.00
162256	ARHGAP31-AS1	0.00
162256	NAALADL2-AS2	0.00
162256	NAALADL2-AS1	0.00
162256	DENND5B-AS1	0.00
162256	SPRN	100.00
162256	ABCC2	70.89
162256	MIR606	15.09
162256	CMKLR1	85.20
162256	LTB4R	99.43
162256	LINC01125	0.00
162256	THEM6	100.00
162256	MFAP3L	84.56
162256	C9orf43	33.03
162256	ELMO1	76.81
162256	GAB2	98.49
162256	MIR605	0.00
162256	RNF214	58.92
162256	ZBTB24	86.47
162256	PLEKHM1	99.29
162256	HEPH	68.06
162256	ENDOV	99.80
162256	MS4A4A	38.35
162256	C5orf64	21.74
162256	INTS8	12.92
162256	MIR608	100.00
162256	CISD2	25.79
162256	SCARNA21	100.00
162256	PLA2G4E	98.28
162256	SCARNA18	0.00
162256	SCARNA2	100.00
162256	SCARNA7	0.00
162256	MIR1279	0.00
162256	EML5	17.86
162256	KCNG4	100.00
162256	DOCK2	71.72
162256	DOCK3	77.15
162256	DOK1	100.00
162256	DXO	100.00
162256	DNTT	60.18
162256	DOCK1	71.60
162256	PICK1	100.00
162256	DPAGT1	82.68
162256	SMCO4	100.00
162256	NATD1	100.00
162256	LINC00700	0.00
162256	CA10	56.17
162256	CCDC110	5.24
162256	PMEPA1	100.00
162256	CAMK2N2	100.00
162256	MORC1-AS1	0.00
162256	C20orf141	100.00
162256	PLEKHF1	100.00
162256	MFSD11	48.04
162256	FA2H	100.00
162256	FBXW5	100.00
